新闻频道,#genre#
CCTV-13蓝光2,http://111.12.102.68:6610/PLTV/77777777/224/3221225713/index.m3u8?
CCTV-13蓝光3,http://111.12.102.68:6610/PLTV/77777777/224/3221225742/index.m3u8?
CCTV-14蓝光1,http://111.12.102.68:6610/PLTV/77777777/224/3221225673/index.m3u8?
CCTV-14蓝光2,http://111.12.102.68:6610/PLTV/77777777/224/3221225648/index.m3u8?
CCTV-14蓝光3,http://117.148.187.37/PLTV/88888888/224/3221226126/index.m3u8
CCTV-15蓝光1,http://39.135.138.60:18890/PLTV/88888910/224/3221225641/index.m3u8
CCTV-15蓝光2,http://111.12.102.68:6610/PLTV/77777777/224/3221225693/index.m3u8?
CCTV-15蓝光3,http://111.12.102.68:6610/PLTV/77777777/224/3221225830/index.m3u8?
CCTV-17蓝光1,http://111.12.102.68:6610/PLTV/77777777/224/3221225513/index.m3u8?
CCTV-17蓝光2,http://111.12.102.68:6610/PLTV/77777777/224/3221225833/index.m3u8?
CCTV-17蓝光3,http://111.12.102.68:6610/PLTV/77777777/224/3221225766/index.m3u8?
CCTV-4K蓝码,http://112.17.40.12/PLTV/88888888/224/3221226758/1.m3u8
CCTV-4K高码1,http://112.17.40.140/PLTV/88888888/224/3221226758/index.m3u8
CCTV-4K高码2,http://39.134.176.148/PLTV/88888888/224/3221226758/index.m3u8
CCTV-4K高码3,http://117.148.187.83/PLTV/88888888/224/3221226758/index.m3u8









































歌曲频道,#genre#
DJ·爱的路上千万里,http://189.ly93.cc/AjMNbiIJr6vy/4154724975796127
DJ·寂寞爱上了眼泪,http://189.ly93.cc/Fba6fqvYnYbq/4154124975555768
PO·被情伤过的女人,http://189.ly93.cc/7JjIVvIBnQFv/2154727908394121
PO·别让我一个人醉,http://189.ly93.cc/I7Bju2jURJZv/7154123970872735
PO·下定决心忘记你,http://189.ly93.cc/bqeUnmuUV7zm/6151223603714873
DJ·我又想你了,http://189.ly93.cc/YRBrUn6BbuQb/5154124992888666
DJ·突然好想念,http://189.ly93.cc/RFVJf2yumyQn/2151224005139501
DJ·菊花爆满山,http://189.ly93.cc/2iyABrVfYNZ3/4150024975567825
PO·不变的情缘,http://189.ly93.cc/BZ7NziVvmY7r/1150025457114652
PO·惦记这一些,http://189.ly93.cc/vYFRniumammu/5154123620157136
DJ·我的唇吻不到我爱的人,http://189.ly93.cc/BbimUnEVjuEj/1130124473858841
DJ·你不懂,http://189.ly93.cc/2yMzMrbQbQf2/9130124986501627
DJ·一级棒,http://189.ly93.cc/n2umUba2IN3y/1151226213489940
PO·离别两依依,http://189.ly93.cc/faIrYr6fYnQv/1151228383729699
PO·忘了我的爱,http://189.ly93.cc/YrYFj2NZV7b2/8130127870429593
DJ·忘了我的爱,http://189.ly93.cc/qQfUFv6BZFfm/5154124010253070
DJ·新娘不是我,http://189.ly93.cc/qUBjuqbQBjYv/6130124972472292
PO·走过咖啡屋,http://189.ly93.cc/M7JJbmIr2Ynu/1151225457404910
DJ·一晃就老了,http://189.ly93.cc/ieiqaeqYJ3Ij/4154727899696922
DJ·一首小情歌,http://189.ly93.cc/7Zz6jqze2qe2/8150024977459443
DJ·情歌里的你,http://189.ly93.cc/qy26F3ENvUnq/8130127870072596
PO·香水有毒,http://189.ly93.cc/eayIneMf6Bzm/8150024975560071
PO·假情真爱,http://189.ly93.cc/u26ne2INj6zu/9132223978339181
PO·千千阙歌,http://189.ly93.cc/ARbiy27vQZzu/5130123627925551
PO·冷冷长街,http://189.ly93.cc/bMB3aeNnYZbe/4150323598554086
PO·光辉岁月,http://189.ly93.cc/N3MVrieINNrq/6154124973138813
PO·一生何求,http://189.ly93.cc/YNj6FfR3mm6b/6151223603716604
DJ·爱的故事上集,http://189.ly93.cc/jEri2ebai2iu/4132223780553427
DJ·往事只能回味,http://189.ly93.cc/3a2eYfqemuA3/3150025721881214
DJ·爱一回伤一回,http://189.ly93.cc/ei22aeziaqI3/1150325459275124
PO·忘了你忘了我,http://189.ly93.cc/Z3maUf3IjEbm/9130123980656219
DJ·最爱的那个人,http://189.ly93.cc/rQ73QvZBVz2q/2150024985454077
DJ·失恋阵线联盟,http://189.ly93.cc/EFBNJnF7ra2q/2150323626514445
DJ·爱着你宠着你,http://189.ly93.cc/FfMnAzBRBRzi/6154123992753894
DJ·因为爱你,http://189.ly93.cc/a67raimyUNZf/3154723728905859
DJ·浪子回头,http://189.ly93.cc/yEnmMfaMfQrq/4154724975797142
DJ·潮湿的心,http://189.ly93.cc/nmYVZnvaMR7n/4132223780551841
DJ·自由飞翔,http://189.ly93.cc/7vqimyieIbeu/3150024966406276
PO·爱很简单,http://189.ly93.cc/BJrAJj3ABBNz/2154727908396289
PO·倩女幽魂,http://189.ly93.cc/zMfqe2UnYbAf/3154723604135470
DJ·你会遇见更好的人,http://189.ly93.cc/IzqIBfbuuyiy/3150327889751975
DJ·下辈子也要找到你,http://189.ly93.cc/juyemamyiqmq/8154723966675236
PO·下辈子也要找到你,http://189.ly93.cc/vuMV3aEBneqi/2130124984372353
PO·天在下雨我在恨你,http://189.ly93.cc/zEJrUffArm2y/9132224985664561
DJ·把酒倒满,http://189.ly93.cc/vmMRVnmaA7re/8130124975944414
DJ·孤单为伴,http://189.ly93.cc/nY7veeZbAjay/8154723966674314
DJ·爱情主演,http://189.ly93.cc/MfuAbaUzQ7Vb/1151226213489549
DJ·爱的热浪,http://189.ly93.cc/QBj2m2MnQN7n/6130125727770107
PO·欢喜就好,http://189.ly93.cc/Br6bmumAF77z/4130123598542127
DJ·今夜我一个人醉,http://189.ly93.cc/JZn6FnaUnmMf/8150324976407711
DJ·伤心的人醉茫茫,http://189.ly93.cc/Fnqiuaq6vQ3e/8132227870173288
DJ·一路风雨一路你,http://189.ly93.cc/UBjqAny6ZZze/5132224992881976
PO·死心塌地去爱你,http://189.ly93.cc/2yAzueyQziyu/6132223611617338
PO·爱情的故事,http://189.ly93.cc/jMFFJf6jU3ui/5150023986871780
DJ·爱如蝴蝶飞,http://189.ly93.cc/fMJJ73VNNBvm/3154124967455240
DJ·酒醉的蝴蝶,http://189.ly93.cc/3ANbyeNJzA7j/4150024975569998
DJ·三分钟热度,http://189.ly93.cc/YfmeAjv6jiue/7154723608568888
DJ·我们不一样,http://189.ly93.cc/bQRrumZFvemi/3154724966314677
DJ·我们都一样,http://189.ly93.cc/bMzuIffAVJJr/4130125729350643
DJ·街舞,http://189.ly93.cc/fqeMZjmUBzEb/6130125727773790
DJ·殇雪,http://189.ly93.cc/meqQjq6Rfymq/7150023970894679
DJ·格局,http://189.ly93.cc/QnIvIb3qaeIf/9132224985672244
DJ·坦荡,http://189.ly93.cc/eQB7JvemeaEf/5150024991816924
PO·犯错,http://189.ly93.cc/m2IJRrzaUf6n/6150323611314713
DJ·为你祈祷,http://189.ly93.cc/6zAf63rYRvAv/8154723966675210
DJ·多年以后,http://189.ly93.cc/Ij6jiuzqQrIz/4130124975633735
DJ·你的世界到底有了谁,http://189.ly93.cc/aIRVfmNBjIbi/4154724975791438
DJ·念旧的人最容易掉眼泪,http://189.ly93.cc/iiyu2mfu2iAz/5150024991813414
DJ·夜之光,http://189.ly93.cc/3AnQB3yY7Nba/9151224985890076
DJ·夜上海,http://189.ly93.cc/Abaaqeba6ZZ3/9132223978343443
DJ·踢了他,http://189.ly93.cc/ya2QR37vEJ3a/6130124973415505
DJ·公虾米,http://189.ly93.cc/qMJJn2Rf6ZBz/8150323966739911
DJ·嘀嗒嘀,http://189.ly93.cc/Uv2InqQfYfEz/2130124984374764
DJ·哦哦哦,http://189.ly93.cc/NJJNBvqMvu2e/6154723611447175
DJ·苍天不负有情人,http://189.ly93.cc/6BZBRfaUBNvy/7154123970926170
DJ·别说你已不在乎,http://189.ly93.cc/Q32uU33uqIBz/4150024975562134
DJ·曾经被爱,http://189.ly93.cc/AJniayvy2Uvy/3154723977005576
DJ·不再犯傻,http://189.ly93.cc/VjQBNrqEvey2/8130124975935762
DJ·狂狼(DJ 1版),http://189.ly93.cc/eUbyyarUzaI3/8130123885898203
DJ·狂狼(DJ 2版),http://189.ly93.cc/uimuAvmiyEba/3150024966410271
PO·大约在冬季,http://189.ly93.cc/uENBVvQjQNzi/9130123980656127
PO·说给男人听,http://189.ly93.cc/euYF7fJNZNvq/1151226213936843
DJ·不浪漫的罪,http://189.ly93.cc/myUzqyAv6zEb/4132224975540974
DJ·拥抱你离去,http://189.ly93.cc/MF32iu77VJva/5154124010254865
DJ·受伤的刺猬,http://189.ly93.cc/uEVVNbqMBn6z/9151224985892177
PO·许多年以后,http://189.ly93.cc/e6fUju2A3YRj/8132223604432881
PO·一剪梅,http://189.ly93.cc/VRR7biRvmIbq/2150324984232664
PO·差一步,http://189.ly93.cc/Mzim6jVJVFfi/8132227870470901
PO·凡人歌,http://189.ly93.cc/BJ3EzeiuQVfe/1130128383795876
PO·水喷喷,http://189.ly93.cc/fMZba23aUN7z/2150323618737919
PO·听说你离开他,http://189.ly93.cc/QrEBnuFnMb2u/9130123980655707
DJ·再见吧我最爱的你,http://189.ly93.cc/QRryamRzeERz/5130124992431463
DJ·痴情的只有我一个,http://189.ly93.cc/JbQVNbvmM7B3/3150024966408287
PO·不想哭却有泪在流,http://189.ly93.cc/jMfUruz6fyEj/7154123970873310
PO·谁会记得,http://189.ly93.cc/YryAfyNfaMBz/1130128383795532
PO·她的背影,http://189.ly93.cc/jMby2iYr2YRv/9151223896788159
PO·等一分钟,http://189.ly93.cc/miamYfYJFZ3a/3150327889995036
PO·今生最爱,http://189.ly93.cc/qIjmuyA3Inme/1151226213937095
PO·情非得已,http://189.ly93.cc/6vEFzyMRNJBn/6132223611616548
PO·小二上酒,http://189.ly93.cc/JF7bAbYbyima/5150325742473657
DJ·你说我永远的痛,http://189.ly93.cc/JVvue26BzEja/9151224985884367
PO·我们终究是错过,https://cloud.189.cn/t/bqaQBjeMFJ7b
PO·留不住变心的你,http://189.ly93.cc/via2iuqaAZvu/5150325742476220
PO·爱过了也伤过了,http://189.ly93.cc/j6jEFrfyiaiu/1151226213935870
PO·最后一个才明白,http://189.ly93.cc/I7RnM37BBrIf/2130124985946102
PO·姐姐,http://189.ly93.cc/IJN7j2iERj6n/9130123617452676
PO·一个人的时候好好爱自己,http://189.ly93.cc/YzMFBbUNBNrm/2154124983835281
PO·大约在冬季(越南语),http://189.ly93.cc/VBjaQnbUZ3Ev/7150023616974600
PO·千千阙歌(越南语),http://189.ly93.cc/IfEba222qAb2/7150023617035037





 虎牙▪轮播,#genre#
 周星星,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342412
 阿斗归来了,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=13303478
 野原新之助,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352970
 主播辣眼睛,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352915
 吞针主播,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352887
 七喜先生,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342421
 摄氏零度,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602032
 鯎爺,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352944
 陈翔六点半,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11274154
 小木子先生,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342396
 偷心大盗,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342386
 安逗和黑仔,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342424
 村口老王,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352914
 虎牙八点档,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=880261
 懒猪,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342393
 狗哥吃火锅,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17269326
 寡妇村村長,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336593
 淳爷,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336719
 探索兄弟,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22024819
 百看不厌,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22878550
 中国男篮,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352958
 吃货小伟,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=18064987
 奇闻观察室,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22362128
 裸奔的蜗牛,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342418
 骚年跟我来听歌,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352974
 鱼塘塘主张年年,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342384
 记录生活的蛋黄派,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21385317
 柯冉冉,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352874
 茶啊二中,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11213191
 亮哥讲电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16144175
 种瓜得弟弟,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352872
 核桃姐姐,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342390
 扁豆看电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16028551
 加班狗,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352891
 老王夸我帅,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352964
 领带哥,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342430
 槽老师,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336571
 FightGirl,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352895
 麻雀喳喳野行记,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=139033
 大侠,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602085
 勞資尐爺,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342434
 全优少年,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602081
 痞子帅叔叔,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342433
 角虫手君,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17024889
 我们都爱笑,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352882
 YES小哥,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=18128279
 科幻梦工场,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=15152155
 浮生没有若梦,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601986
 葱花,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352938
 有妖气漫画,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21059550
 枫叶频道,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22668210
 铁血真汉子,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342395
 鬼叔奇谈,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=20985821
 娇妹,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342404
 我是郭杰瑞,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21478190
 小公举,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601968
 Yummy,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336587
 老雷,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602034
 我要在你头上暴扣,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=19524135
 镇魂街,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21059546
 嫣然,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601977
 常在心,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342402
 胖次过肩摔,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352903
 老司机,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352946
 不发威当我Kitty,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342403
 替你挨过揍的朋友,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602045
 樹袋熊小九九,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11282233
 军械库,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=20969111
 茱麗葉,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602072
 老皮讲电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16968572
 持枪者,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336578
 虎牙观影团,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=880219
 冒险雷探长,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16042928
 简小熙,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342399
 小牡蛎,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352962
 实力拔萝卜,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601960
 斌哥漫说,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=18632116
 热心市民高先生,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602037
 荒野达人,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352975
 雅痞不是帅,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352953
 粉娘,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601978
 鄉8佬,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352920
 药不能停,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601980
 开船老湿基,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342387
 萌美美,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352959
 元芳看不到,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342414
 傻妞,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342426
 西红柿,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601979
 大师的菜,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22649690
 麋鹿,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342419
 长岛冰茶,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352884
 呆萌小岳岳,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342398
 学妹爱学长,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352886
 威猛先生,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342420
 小猪猪,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342416
 张冰心,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=2688
 伍阿哥视频,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=15690118
 凌莲,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602086
 面对疾风,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352904
 杀马特死神,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352875
 美少女咸儿,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336572
 4号流水线的李小花,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601957
 战斗联盟,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342413
 北岛南城,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601962
 母胎solo二百年,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601982
 大懒猫,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602046
 一片青青草原,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352973
 电影最TOP,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11774959
 心疼得抱住胖胖的自己,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342425
 武林萌主唐小姐,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11336726
 初心,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352941
 中二的骚年,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602054
 小轩,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352899
 一只大懒虫,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11279251
 来听歌呀,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352913
 小癲,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602065
 若凌Provence,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352955
 橘酱真甜,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602055
 我的宝贝baby,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352880
 南西视频,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16913382
 小爱酱,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352922
 杰克辣条,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=20360492
 李大湿,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342417
 扫地僧,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342394
 -惟美,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352885
 瞬间爆炸,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352960
 笙歌,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352965
 小怪兽,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602044
 个人向,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352963
 阿森木木木,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601971
 抓坏蛋的小流氓,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352918
 酒窝储存机,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602043
 萌新司机,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352881
 包蛋超人,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342400
 哀是麦子的球迷,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16162176
 四次元先生,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602071
 童可可,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352967
 柠檬树下你和我,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352892
 晴天-小曦,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352937
 碟影重重,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22889219
 小蘑菇,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601981
 吾聊电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16424416
 阿良说美剧,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=20488841
 经典老片,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=23017124
 飙车的老司机,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352894
 YeShi小哥,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=14363949
 喜剧系列,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22897634
 微微爱宝宝,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342422
 loVe、飘零,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602074
 带你长见识,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352961
 Big笑工坊,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=14776702
 逗比宝宝,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342427
 我爱黑科技,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602068
 动作系列,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=22897556
 主播小贞,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352935
 陌离小欣,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342397
 Adam短发,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21339980
 Mr-傀儡,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352936
 小丑讲电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=16857432
 小川侃电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=15870999
 好尸,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=15981239
 音乐小石榴,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17091681
 D3ath-亡魂,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342437
 非凡武林,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21674665
 超能力是放pi,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352906
 乔我说动漫频道,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17941367
 越哥说电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=15894162
 麦芽糖糖ぴ,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602077
 鸽宝小改改,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601970
 乔我说游戏频道,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17943364
 呆萌君,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=13138378
 宅妹,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352954
 俗哥看电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=15452736
 幻海航行,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17105786
 斯诺克从小爱戳球,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352893
 yoo,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352876
 性感大妈,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11602075
 噔噔悬疑社,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17445539
 喧嚣的夏风,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=10871113
 世界格斗场,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352969
 止戈电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=19863777
 第十门,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352883
 二次元控,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352912
 暴走君阿罪,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11342423
 狼肉-恐怖游戏,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17023374
 會唱歌的小野貓,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352871
 汽车人,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352897
 小军迷,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352909
 鲁班爱看剧,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=17139168
 Fighter,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352949
 第一放映室,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11352979
 露露姐,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601964
 猫眼下的鱼,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=20236200
 九叔说电影,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=21339153
 無尾魚°,http://cdn.chxjon.cn/iptv/QQ582185381/huya.php?id=11601961
